Word	Pknown
orchestral	0.9849
orchestrate	0.9901
orchestration	0.9609
orchestrator	0.9657
orchid	0.9973
orchidaceous	0.3333
ordain	0.9615
ordainment	0.8995
ordeal	0.9916
order	0.9904
orderable	0.8599
ordered	0.9932
orderliness	0.9406
orderly	0.9973
ordinal	0.8524
ordinance	0.9925
ordinarily	0.9977
ordinariness	0.8211
ordinary	0.9948
ordinate	0.9459
ordination	0.9243
ordinator	0.7513
ordnance	0.7571
ordure	0.3541
ore	0.9659
oregano	0.9584
organ	1.0000
organdy	0.3868
organelle	0.5628
organic	0.9949
organically	0.9926
organism	1.0000
organismic	0.6440
organist	0.9671
organization	0.9976
organizational	0.9794
organizationally	0.9216
organize	0.9978
organized	0.9927
organizer	0.9905
organogenesis	0.4826
orgasm	0.9951
orgasmic	0.9895
orgiastic	0.4832
orgy	0.9789
oriel	0.4112
orient	0.9829
oriental	0.9905
orientalism	0.8778
orientalist	0.7962
orientate	0.8959
orientation	0.9948
orifice	0.9576
oriflamme	0.1226
origami	0.9788
origin	1.0000
original	1.0000
originality	0.9942
originally	0.9932
originate	0.9976
origination	0.9177
originative	0.6846
originator	0.9903
oriole	0.7618
orison	0.2472
ormer	0.0788
ormolu	0.1232
ornament	0.9875
ornamental	0.9759
ornamentally	0.9489
ornamentation	0.9383
ornate	0.9804
ornately	0.9525
orneriness	0.6580
ornery	0.8262
ornithine	0.3692
ornithological	0.8140
ornithologist	0.8635
ornithology	0.8379
orogeny	0.2183
orotund	0.2299
orphan	0.9975
orphanage	0.9925
orphaned	0.9884
orphic	0.4098
orphism	0.4376
orpiment	0.0532
orrery	0.2225
orris	0.1407
orrisroot	0.1990
ort	0.2946
orthicon	0.3268
orthocenter	0.6126
orthochromatic	0.6463
orthoclase	0.1770
orthoclastic	0.4433
orthodontia	0.8318
orthodontic	0.9834
orthodontics	0.9925
orthodontist	0.9890
orthodox	0.9927
orthodoxy	0.9213
orthogenesis	0.7493
orthogenetic	0.8151
orthogonal	0.5213
orthogonally	0.5724
orthographic	0.8504
orthographical	0.8197
orthographically	0.8219
orthography	0.8416
orthomolecular	0.6501
orthopedic	0.9876
orthopedically	0.9538
orthopedics	0.9746
orthopedist	0.9310
orthophosphate	0.6205
orthopraxis	0.5493
orthopraxy	0.4517
orthopsychiatry	0.5426
orthorhombic	0.3161
orthostatic	0.6538
orthotic	0.7792
orthotropic	0.7063
ortolan	0.1194
orzo	0.5457
oscillate	0.9740
oscillating	0.9720
oscillation	0.9350
oscillator	0.9267
oscillatory	0.9140
oscilloscope	0.8586
oscine	0.2599
oscines	0.1671
osculate	0.6784
osculation	0.5906
osier	0.2272
osmic	0.2065
osmium	0.3564
osmosis	0.9661
osmotic	0.6963
osprey	0.9013
osselet	0.3245
osseous	0.3756
ossicle	0.4093
ossific	0.3397
ossification	0.7494
ossified	0.7126
ossify	0.6565
ossuary	0.4795
ostensible	0.8698
ostensibly	0.8947
ostensive	0.7406
ostentation	0.8828
ostentatious	0.9548
ostentatiously	0.9416
osteoarthritis	0.9364
osteoblast	0.5679
osteoclast	0.4965
osteoid	0.5641
osteopath	0.8873
osteopathic	0.9002
osteopathy	0.9137
osteoporosis	0.9788
osteoporotic	0.6429
ostinato	0.1905
ostomy	0.4810
ostracism	0.8894
ostracize	0.9525
ostrich	0.9853
other	0.9927
otherness	0.8127
otherwise	0.9925
otherworld	0.8847
otherworldliness	0.8977
otherworldly	0.9412
otiose	0.1898
otitis	0.3621
otolaryngologist	0.4680
otolaryngology	0.4243
otology	0.5359
otophone	0.3143
otosclerosis	0.5510
ototoxicity	0.3023
otter	0.9859
ottoman	0.9491
oubliette	0.4733
ouch	0.9901
ought	0.9833
ouija	0.8508
ounce	0.9949
our	0.9947
ours	0.9925
ourself	0.8500
ourselves	0.9884
oust	0.9626
ouster	0.6864
out	0.9970
outage	0.9773
outback	0.9974
outbalance	0.7853
outbid	0.9837
outbluff	0.6911
outboard	0.9153
outbound	0.9840
outbox	0.9695
outbrave	0.3827
outbreak	0.9975
outbreed	0.7949
outbuilding	0.9059
outburst	1.0000
outcast	1.0000
outcaste	0.5561
outclass	0.9301
outcome	0.9951
outcrop	0.9124
outcropping	0.9437
outcross	0.6419
outcry	0.9817
outcurve	0.5722
outdate	0.9645
outdated	0.9976
outdistance	0.8114
outdo	0.9439
outdoor	0.9814
outdoors	0.9972
outdoorsman	0.9698
outdoorsy	0.9322
outdraw	0.8602
outdrink	0.7676
outdrive	0.7672
outer	0.9848
outermost	0.9830
outerwear	0.9769
outface	0.6324
outfall	0.7208
outfield	0.9867
outfielder	0.9556
outfight	0.6915
outfighting	0.7063
outfit	0.9848
outfitter	0.9950
outflank	0.9148
outflanking	0.8970
outflow	0.9732
outfox	0.8457
outgain	0.7425
outgas	0.4328
outgeneral	0.3357
outgiving	0.6845
outgo	0.6210
outgoing	0.9898
outgoingness	0.8238
outgrow	0.9837
outgrowing	0.9835
outgrowth	0.9071
outguess	0.7447
outgun	0.8457
outhaul	0.4849
outhit	0.4106
outhouse	0.9791
outhunt	0.5265
outing	0.9927
outkick	0.6250
outlaid	0.7981
outland	0.9125
outlander	0.9487
outlandish	0.9841
outlandishly	0.9848
outlandishness	0.9698
outlast	0.9787
outlaw	0.9904
outlawry	0.3780
outlay	0.9386
outlearn	0.7593
outlet	0.9973
outlier	0.8312
outline	0.9954
outlined	0.9973
outliner	0.9182
outlive	0.9765
outlook	1.0000
outlying	0.9840
outman	0.4511
outmaneuver	0.9191
outmarch	0.6854
outmatch	0.9320
outmode	0.8029
outmoded	0.8595
outmost	0.9084
outnumber	0.9714
outnumbered	0.9886
outpace	0.9664
outpatient	0.9698
outperform	0.9640
outpitch	0.7236
outplace	0.7177
outplacement	0.8021
outplay	0.9035
outplayed	0.9721
outpoint	0.7062
outpoll	0.5405
outpost	0.9780
outpour	0.9499
outpouring	0.9677
output	0.9925
outrace	0.7913
outrage	0.9974
outraged	1.0000
outrageous	1.0000
outrageously	0.9976
outrageousness	0.9781
outraging	0.8540
outrange	0.6633
outrank	0.9653
outreach	0.9928
outride	0.8819
outrider	0.8322
outrigger	0.8307
outright	0.9949
outrival	0.6773
outrun	0.9618
outrush	0.6692
outscore	0.9267
outsell	0.9291
outset	0.9643
outshine	0.9812
outshoot	0.8928
outshot	0.7530
outshout	0.6169
outside	0.9951
outsider	1.0000
outsight	0.7389
outsize	0.9431
outsized	0.9803
outskirt	0.9833
outskirts	0.9950
outsmart	0.9880
outsoar	0.5897
outsole	0.5014
outsource	0.9842
outspend	0.9254
outspent	0.8801
outspoken	0.9947
outspokenly	0.8964
outspokenness	0.9349
outspread	0.8961
outsprint	0.7615
outstand	0.8365
outstanding	0.9976
outstandingly	0.9604
outstare	0.7819
outstate	0.7039
outstation	0.6641
outstay	0.8314
outstood	0.6346
outstretch	0.9834
outstretched	0.9790
outstrip	0.8958
outstroke	0.7670
outtake	0.9492
outtakes	0.9639
outtalk	0.5504
outthink	0.8329
outthrust	0.5821
outturn	0.5513
outturned	0.6675
outvote	0.8537
outwait	0.7136
outward	0.9899
outwardly	0.9826
outwards	0.9906
outwash	0.7500
outwear	0.8432
outweigh	0.9853
outwit	0.9872
outwore	0.5623
outwork	0.7602
outworker	0.6737
outworn	0.8639
outwrestle	0.7765
ouzel	0.1736
ouzo	0.5509
ova	0.7239
oval	1.0000
ovarian	0.9907
ovary	0.9950
ovate	0.7007
ovation	0.9615
oven	0.9906
ovenbird	0.3000
ovenproof	0.8929
ovenware	0.9388
over	1.0000
overabundance	0.9818
overabundant	0.9452
overachieve	0.9795
overachiever	0.9882
overact	0.9182
overactive	0.9877
overage	0.8913
overall	0.9954
overalls	0.9870
overambitious	0.9416
overanalyze	0.9393
overanxious	0.9365
overanxiously	0.8918
overarch	0.8700
overarching	0.9464
overarm	0.7966
overassertive	0.9242
overawe	0.5903
overbalance	0.9424
overbank	0.6768
overbanked	0.7984
overbear	0.9447
overbearing	0.9973
overbearingly	0.9756
overbeat	0.7700
overbeating	0.7727
overbid	0.9714
overbill	0.8081
overbite	0.9877
overblown	0.9831
overboard	1.0000
overbold	0.6621
overbook	0.9137
overborne	0.6607
overbought	0.8005
overbrown	0.5301
overbuild	0.9175
overbuilt	0.9451
overburden	0.9849
overbuy	0.8037
overcall	0.5570
overcapacity	0.9698
overcapitalization	0.9075
overcapitalize	0.9133
overcast	0.9952
overcautious	0.9591
overcautiously	0.9194
overcharge	1.0000
overcoat	1.0000
overcome	0.9924
overcompensate	0.9929
overcompensation	0.9676
overconcentration	0.8454
overconfidence	0.9781
overconfident	0.9812
overconfidently	0.9057
overconsumption	0.9829
overcook	0.9857
overcool	0.7017
overcorrect	0.9044
overcorrection	0.9426
overcritical	0.9550
overcrowd	0.9688
overcrowded	0.9923
overcurious	0.8616
overcut	0.8785
overcutting	0.8881
overdelicate	0.8040
overdevelop	0.9707
overdevelopment	0.9634
overdo	0.9481
overdone	0.9952
overdose	0.9948
overdraft	0.9855
overdramatic	0.9898
overdramatically	0.9289
overdramatize	0.9490
overdraw	0.9688
overdrawn	0.9903
overdress	0.9841
overdrive	0.9976
overdriven	0.9345
overdubbed	0.8808
overdue	1.0000
overeager	0.9459
overeagerly	0.8361
overeat	0.9386
overeaten	0.9031
overeater	0.9646
overeducate	0.9109
overeducated	0.9599
overemotional	0.9086
overemphasis	0.9646
overemphasize	0.9749
overemphatic	0.8697
overenthusiastic	0.9601
overestimate	0.9827
overestimation	0.9535
overexcite	0.9617
overexcitement	0.9472
overexert	0.9079
overexerted	0.9732
overexertion	0.9412
overexpansion	0.9375
overexpose	0.9739
overexposed	0.9885
overexposure	0.9853
overextend	0.9804
overextension	0.9646
overfed	0.9779
overfeed	0.9599
overfill	0.9743
overfish	0.7746
overflow	1.0000
overflowing	0.9974
overfly	0.6541
overfull	0.8625
overgenerous	0.8883
overgraze	0.8601
overgrow	0.9817
overgrown	0.9932
overgrowth	0.9861
overhand	0.9877
overhang	0.9669
overhanging	0.9877
overhasty	0.8106
overhaul	0.9944
overhead	0.9954
overheads	0.9312
overhear	0.9850
overheat	0.9952
overheated	1.0000
overhung	0.8928
overhunt	0.7937
overindulge	0.9761
overindulgence	0.9736
overindulgent	0.9905
overinflate	0.9558
overinflated	0.9711
overinvest	0.8265
overinvestment	0.8789
overjoyed	0.9927
overkill	0.9914
overlabor	0.5541
overlade	0.4617
overlaid	0.9487
overlain	0.7391
overland	0.8970
overlap	0.9951
overlapping	0.9976
overlarge	0.7479
overlay	0.9873
overleaf	0.7350
overleap	0.7315
overlie	0.5835
overload	1.0000
overlong	0.8080
overlook	0.9859
overlord	0.9433
overloud	0.7011
overly	0.9806
overlying	0.9570
overman	0.4910
overmantel	0.4050
overmaster	0.6540
overmastering	0.7093
overmatch	0.8429
overmodest	0.8645
overmuch	0.6179
overnice	0.5990
overnight	0.9949
overnighter	0.9843
overpass	0.9949
overpay	0.9785
overpayment	0.9913
overplant	0.8587
overplay	0.9523
overplenty	0.5864
overpopulate	0.9789
overpopulation	0.9869
overpower	0.9846
overpowering	0.9975
overpoweringly	0.9336
overpressure	0.8397
overprice	0.9576
overpriced	0.9973
overprint	0.8630
overprize	0.6462
overproduce	0.9699
overproduction	0.9579
overpromise	0.7970
overprotect	0.9867
overprotection	0.9643
overprotective	0.9828
overprovision	0.7826
overqualified	0.9747
overrate	0.9608
overrated	0.9844
overreach	0.9667
overreaching	0.9723
overreact	0.9902
overreaction	0.9803
overregulation	0.9373
overreliance	0.9177
overrepresentation	0.9397
override	0.9863
overriding	0.9855
overripe	0.9619
overrule	0.9847
overruling	0.9789
overrun	0.9918
overrunning	0.9444
oversaturation	0.9684
oversea	0.8779
overseas	0.9906
oversee	1.0000
overseen	0.9768
overseer	0.9773
oversell	0.9624
oversensitive	0.9798
overset	0.8257
oversexed	0.9490
overshadow	0.9899
overshadowing	0.9882
overshoe	0.6842
overshoot	0.9873
overshot	0.9863
oversight	0.9976
oversimplification	0.9650
oversimplify	0.9821
oversize	0.9954
oversized	0.9955
overskirt	0.8409
oversleep	0.9851
oversold	0.9531
overspecialization	0.9137
overspecialize	0.9059
overspecialized	0.9591
overspend	0.9796
overspill	0.8798
overspread	0.9133
overstaff	0.9482
overstaffed	0.9786
overstate	0.9864
overstatement	0.9836
overstay	0.9686
overstep	0.9860
overstimulation	0.9786
overstitch	0.8705
overstock	0.9890
overstrain	0.8934
overstress	0.9506
overstretch	0.9745
overstrike	0.8478
overstuff	0.9458
oversubscribe	0.8950
oversubscription	0.8291
oversupply	0.9558
oversweet	0.8440
overt	0.9676
overtake	0.9930
overtax	0.8294
overthrow	0.9951
overtime	0.9905
overtire	0.7683
overtiredness	0.8706
overtly	0.9626
overtone	0.9845
overtop	0.7395
overtrade	0.7767
overtreatment	0.9287
overtrick	0.4019
overtrump	0.4961
overture	0.9836
overturn	0.9895
overtype	0.7726
overuse	0.9666
overvaluation	0.8201
overvalue	0.9602
overview	0.9976
overvoltage	0.6708
overwater	0.7476
overweening	0.6452
overweigh	0.7935
overweight	0.9975
overwhelm	0.9956
overwhelmed	0.9949
overwhelming	0.9952
overwhelmingly	0.9953
overwinter	0.5440
overwork	0.9931
overworked	0.9881
overwrap	0.8657
overwrite	0.9749
overwrought	0.9181
overzealous	0.9747
overzealously	0.9547
overzealousness	0.9619
oviduct	0.6725
oviform	0.4395
ovine	0.5786
oviparity	0.3285
oviparous	0.3372
ovipositor	0.3904
ovoid	0.5321
ovoviviparous	0.2421
ovular	0.8741
ovulary	0.7124
ovulate	0.9849
ovulation	0.9824
ovulatory	0.8727
ovule	0.7032
ovum	0.8240
owe	0.9759
owing	0.8929
owl	0.9928
owler	0.4227
owlet	0.7067
owlish	0.9077
owlishly	0.8089
own	0.9976
owner	1.0000
ownerless	0.9543
ownership	1.0000
ox	0.9875
oxalate	0.4435
oxalic	0.3995
oxalis	0.2819
oxblood	0.7790
oxbow	0.7866
oxcart	0.8391
oxen	0.9629
oxeye	0.3777
oxford	1.0000
oxidant	0.9273
oxidase	0.6508
oxidation	0.9747
oxidative	0.7781
oxide	0.9821
oxidic	0.6263
oxidization	0.9566
oxidize	0.9774
oxidized	0.9868
oxidizer	0.9454
oxidizing	0.9762
oxlip	0.2408
oxtail	0.9482
oxy	0.6915
oxyacetylene	0.7069
oxygen	1.0000
oxygenate	0.9511
oxygenating	0.9465
oxygenation	0.9558
oxygenator	0.8391
oxygenic	0.8010
oxygenize	0.8411
oxymoron	0.9796
oxytocin	0.8656
oyez	0.1942
oyster	0.9875
oystercatcher	0.7265
oysterman	0.7304
ozone	0.9911
p	0.2444
pa	0.7429
pabulum	0.3352
pace	0.9976
paced	0.9975
pacemaker	0.9976
pacer	0.9597
pachinko	0.3537
pachyderm	0.7475
pachydermatous	0.4759
pachysandra	0.2150
pacific	0.9923
pacifically	0.6000
pacification	0.9547
pacificator	0.6079
pacifier	0.9952
pacifism	0.9670
pacifist	0.9881
pacifistic	0.8571
pacifistically	0.6694
pacify	0.9885
pack	0.9947
packable	0.9830
package	0.9950
packager	0.9312
packaging	0.9977
packer	0.9724
packet	1.0000
packhorse	0.9056
packman	0.6371
packsack	0.4243
packsaddle	0.5147
packthread	0.2995
paclitaxel	0.0748
pact	1.0000
pad	0.9905
padded	0.9975
padding	0.9878
paddle	0.9971
paddleball	0.8844
paddled	0.9903
paddlefish	0.6813
paddler	0.9506
paddling	0.9839
paddock	0.9244
paddy	0.8905
padlock	0.9909
padre	0.8156
paean	0.4977
paella	0.7874
pagan	0.9747
paganism	0.9413
page	0.9976
pageant	0.9789
pageantry	0.9454
pageboy	0.9041
pagenumber	0.6223
pager	0.9777
paginate	0.6271
pagination	0.6392
paging	0.9927
pagoda	0.8812
pail	0.9490
pain	0.9975
pained	0.9931
painful	0.9933
painfully	1.0000
painfulness	0.9323
paining	0.8231
painkiller	0.9865
painless	1.0000
painlessly	0.9948
painlessness	0.9409
pains	0.9976
painstaking	0.9907
painstakingly	0.9800
painstakingness	0.7171
paint	0.9938
paintable	0.9349
paintball	0.9834
paintbox	0.9390
paintbrush	0.9897
painted	0.9952
painter	0.9951
painterly	0.4796
painting	0.9971
paintwork	0.8611
pair	0.9903
paired	0.9932
pairwise	0.4868
paisa	0.0954
paisley	0.9387
pajama	0.9389
pajamas	0.9529
pal	0.9714
palace	0.9914
paladin	0.7558
palanquin	0.3717
palatability	0.9229
palatable	0.9545
palatably	0.8592
palatal	0.5221
palatalize	0.4127
palate	0.9512
palatial	0.8358
palatinate	0.4145
palatine	0.6998
palaver	0.4987
pale	0.9976
paled	0.9396
paleface	0.8431
palely	0.7532
paleness	0.9639
paleoanthropologist	0.9026
paleographer	0.7673
paleographic	0.8173
paleographical	0.7923
paleography	0.8028
paleolithic	0.8828
paleontological	0.8950
paleontologist	0.9700
paleontology	0.9758
paler	0.8955
pales	0.9149
palette	0.9806
palfrey	0.5313
palimony	0.6803
palimpsest	0.2824
palindrome	0.9120
paling	0.7963
palinode	0.2576
palisade	0.8203
palish	0.3483
pall	0.8375
palladium	0.9041
pallbearer	0.9150
palled	0.6936
pallet	0.9657
palletize	0.5591
palliate	0.6586
palliation	0.4617
palliative	0.7570
pallid	0.8074
pallor	0.8446
pally	0.4084
palm	0.9927
palmar	0.2905
palmary	0.2860
palmate	0.4187
palmed	0.9802
palmer	0.7685
palmetto	0.7127
palmist	0.7294
palmistry	0.7556
palmtree	0.8641
palmy	0.5838
palomino	0.7553
palooka	0.3612
palp	0.4779
palpability	0.9167
palpable	0.9615
palpably	0.8895
palpate	0.8204
palpation	0.8359
palpebral	0.1677
palpitate	0.9350
palpitation	0.9520
palsied	0.6291
palsy	0.9164
palter	0.4019
paltriness	0.7932
paltry	0.8917
paly	0.1300
pampa	0.2803
pampas	0.5323
pamper	0.9975
pampered	0.9978
pamperer	0.9459
pampers	0.9769
pamphlet	0.9903
pamphleteer	0.7073
pan	0.9870
panacea	0.8187
panache	0.8753
panama	0.9500
panatela	0.3532
pancake	0.9974
pancetta	0.8222
panchromatic	0.7051
pancreas	0.9907
pancreatic	0.9817
pancreatitis	0.9304
panda	0.9929
pandect	0.1157
pandemia	0.6728
pandemic	0.9923
pandemonium	0.9862
pander	0.9459
panderer	0.8793
pandit	0.2313
pandowdy	0.2019
pane	0.9620
paned	0.7727
panegyric	0.3163
panegyrist	0.2483
panegyrize	0.2078
panel	0.9976
paneling	0.9683
panelist	0.9480
panfish	0.5667
panfry	0.7261
pang	0.8565
pangenesis	0.5406
pangenetic	0.6250
pangolin	0.3780
panhandle	0.9704
panhandler	0.9462
panhuman	0.5181
panic	0.9975
panicked	0.9845
panicky	0.9831
panicle	0.2351
panjandrum	0.1797
pannier	0.4670
panning	0.9699
panoply	0.5358
panoptic	0.5918
panoptical	0.6156
panopticon	0.3957
panorama	0.9955
panoramic	0.9851
panoramically	0.8899
panpipe	0.7238
pansexual	0.7471
pansy	0.9874
pant	0.9884
pantalets	0.2982
pantaloon	0.9266
pantaloons	0.9613
panter	0.6507
pantheism	0.7230
pantheist	0.7500
pantheistic	0.7120
pantheistical	0.5328
pantheon	0.9526
panther	0.9826
panties	0.9972
panting	0.9976
pantograph	0.5686
pantographic	0.5492
pantomime	0.9394
pantomimic	0.6502
pantry	0.9890
pants	0.9951
pantsuit	0.8894
panty	0.9645
pantyhose	0.9831
pantywaist	0.6250
panzer	0.5892
pap	0.8302
papa	0.9812
papacy	0.8285
papain	0.1037
papal	0.8645
paparazzi	0.9923
paparazzo	0.7524
papaver	0.1550
papaw	0.4670
papaya	0.9800
paper	0.9951
paperback	0.9926
paperboard	0.8865
paperbound	0.9366
paperboy	0.9857
paperclip	0.9924
papered	0.9233
paperhanger	0.7407
papering	0.8906
paperless	0.9859
papermaker	0.9021
papermaking	0.9375
paperweight	0.9907
paperwork	1.0000
papery	0.7960
papilla	0.5927
papillae	0.5915
papillary	0.8056
papilloma	0.6957
papist	0.7794
papoose	0.7189
pappy	0.7535
paprika	0.9811
papule	0.4743
papyri	0.5169
papyrus	0.9668
par	0.9693
para	0.6256
parable	0.9581
parabola	0.8892
parabolic	0.9201
paracetamol	0.5602
parachute	0.9930
parachutist	0.9118
parade	1.0000
paradigm	0.9327
paradigmatic	0.7721
paradigmatically	0.7833
parading	0.9653
paradise	0.9954
paradisiacal	0.4949
paradox	0.9953
paradoxical	0.9843
paradoxically	0.9701
paraffin	0.9080
paraffinic	0.2899
parafoveal	0.1224
paraglider	0.9361
paragliding	0.9579
paragon	0.9330
paragraph	0.9948
parakeet	0.9626
paraldehyde	0.3064
paralegal	0.9558
parallax	0.7327
parallel	0.9974
parallelepiped	0.2191
parallelism	0.9306
parallelization	0.8462
parallelize	0.6634
parallelogram	0.9676
paralympic	0.8622
paralympics	0.8896
paralyses	0.8933
paralysis	0.9865
paralytic	0.9316
paralyze	0.9952
paramagnet	0.4237
paramagnetic	0.6934
paramecium	0.6840
paramedic	0.9946
paramedical	0.9332
paramedics	0.9953
parameter	0.9809
parametric	0.8424
parametrical	0.7087
paramilitary	0.9288
paramount	0.9934
paramour	0.8628
paranoia	0.9901
paranoiac	0.5637
paranoid	0.9948
paranormal	0.9864
parapet	0.7763
paraphernalia	0.9044
paraphrase	0.9924
paraphraser	0.9304
paraplegia	0.8794
paraplegic	0.9687
paraprofessional	0.7984
parapsychology	0.8247
paraquat	0.4617
parasail	0.9116
parasite	0.9894
parasitic	0.9816
parasitical	0.8796
parasitically	0.9155
parasitism	0.8171
parasitize	0.5839
parasitoid	0.4961
parasitological	0.6612
parasitology	0.8077
parasol	0.9342
parasympathetic	0.7953
paratactic	0.4289
parataxis	0.4383
parathion	0.2718
parathyroid	0.7021
paratroop	0.8768
paratrooper	0.9780
paratroops	0.8980
paratyphoid	0.4576
paraxial	0.6610
parboil	0.6789
parcel	0.9814
parceling	0.8756
parch	0.9162
parched	0.9919
parchedness	0.7071
parching	0.8116
parchment	0.9893
pard	0.2135
pardon	0.9974
pardonable	0.9654
pardonably	0.7227
pardoner	0.9093
pardoning	0.9803
pare	0.8125
paregoric	0.3464
pareidolia	0.1824
parenchyma	0.2102
parent	0.9947
parentage	0.9062
parental	0.9894
parentally	0.8985
parenteral	0.4231
parentheses	0.9322
parenthesis	0.9753
parenthesize	0.8995
parenthetic	0.8241
parenthetical	0.8734
parenthetically	0.8354
parenthood	1.0000
parenting	0.9974
parentless	0.9854
paresis	0.4784
paresthesia	0.5921
paretic	0.3613
parfait	0.9349
pariah	0.9045
parietal	0.5995
paring	0.9477
parish	0.9875
parishioner	0.8881
parity	0.8634
park	0.9976
parka	0.9342
parker	0.9380
parkin	0.2727
parking	0.9926
parkinsonism	0.4225
parkland	0.8040
parkway	0.9747
parlance	0.7532
parlay	0.9054
parley	0.8182
parliament	0.9826
parliamentarian	0.9271
parliamentarianism	0.9068
parliamentary	0.9812
parlor	0.9705
parlous	0.4316
parmesan	0.9624
parochial	0.8157
parochialism	0.7313
parochially	0.7569
parodist	0.6708
parody	0.9907
parole	0.9777
parolee	0.7711
paronomasia	0.2589
parotid	0.2598
paroxysm	0.7207
paroxysmal	0.5849
parquet	0.7636
parquetry	0.4434
parr	0.3829
parricidal	0.3542
parricide	0.4077
parrot	0.9975
parrotfish	0.8321
parry	0.7980
parse	0.8098
parsec	0.5856
parser	0.5868
parsimonious	0.7408
parsimoniously	0.7463
parsimoniousness	0.7067
parsimony	0.7853
parsley	0.9894
parsnip	0.9648
parson	0.8527
parsonage	0.8398
part	0.9925
partake	0.9952
partaker	0.8968
parted	0.9879
parterre	0.2299
parthenogenesis	0.7268
partial	0.9942
partiality	0.9685
partially	0.9930
partialness	0.8109
participant	0.9975
participate	0.9953
participation	0.9951
participative	0.9262
participator	0.9193
participatory	0.9707
participial	0.6302
participle	0.9433
particle	0.9924
particleboard	0.8113
particular	0.9976
particularism	0.8370
particularistic	0.5284
particularity	0.9452
particularization	0.8329
particularize	0.8498
particularly	0.9902
particulars	0.9827
particulate	0.9165
